study_id,experiment,participant,sex,species,session,trial,condition,side_start,baited_egg,choice,correct
buttelmann2008behavioral,2,joey,m,bonobo,2.0,11.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,joey,m,bonobo,2.0,12.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,limbuko,m,bonobo,1.0,1.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,limbuko,m,bonobo,1.0,2.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,limbuko,m,bonobo,1.0,3.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,limbuko,m,bonobo,1.0,4.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,limbuko,m,bonobo,1.0,5.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,limbuko,m,bonobo,1.0,6.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,limbuko,m,bonobo,2.0,7.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,limbuko,m,bonobo,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,limbuko,m,bonobo,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,limbuko,m,bonobo,2.0,10.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,limbuko,m,bonobo,2.0,11.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,limbuko,m,bonobo,2.0,12.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,kuno,m,bonobo,1.0,1.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,kuno,m,bonobo,1.0,2.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,kuno,m,bonobo,1.0,3.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,kuno,m,bonobo,1.0,4.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,kuno,m,bonobo,1.0,5.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,kuno,m,bonobo,1.0,6.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,kuno,m,bonobo,2.0,7.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,kuno,m,bonobo,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,kuno,m,bonobo,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,kuno,m,bonobo,2.0,10.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,kuno,m,bonobo,2.0,11.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,kuno,m,bonobo,2.0,12.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,n’diki,f,gorilla,1.0,1.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,n’diki,f,gorilla,1.0,2.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,n’diki,f,gorilla,1.0,3.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,n’diki,f,gorilla,1.0,4.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,n’diki,f,gorilla,1.0,5.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,n’diki,f,gorilla,1.0,6.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,n’diki,f,gorilla,2.0,7.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,n’diki,f,gorilla,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,n’diki,f,gorilla,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,n’diki,f,gorilla,2.0,10.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,n’diki,f,gorilla,2.0,11.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,n’diki,f,gorilla,2.0,12.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,1.0,1.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,n’kwango,m,gorilla,1.0,2.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,1.0,3.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,n’kwango,m,gorilla,1.0,4.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,n’kwango,m,gorilla,1.0,5.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,1.0,6.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,2.0,8.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,2.0,9.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,n’kwango,m,gorilla,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,n’kwango,m,gorilla,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,n’kwango,m,gorilla,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,bebe,f,gorilla,1.0,1.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,bebe,f,gorilla,1.0,2.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,bebe,f,gorilla,1.0,3.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,bebe,f,gorilla,1.0,4.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,bebe,f,gorilla,1.0,5.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,bebe,f,gorilla,1.0,6.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,bebe,f,gorilla,2.0,7.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,bebe,f,gorilla,2.0,8.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,bebe,f,gorilla,2.0,9.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,bebe,f,gorilla,2.0,10.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,bebe,f,gorilla,2.0,11.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,bebe,f,gorilla,2.0,12.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,1.0,1.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,1.0,2.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,1.0,3.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,1.0,4.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,1.0,5.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,1.0,6.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,2.0,8.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,2.0,9.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,ruby_b'windi,f,gorilla,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,viringika,f,gorilla,1.0,1.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,viringika,f,gorilla,1.0,2.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,viringika,f,gorilla,1.0,3.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,viringika,f,gorilla,1.0,4.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,viringika,f,gorilla,1.0,5.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,viringika,f,gorilla,1.0,6.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,viringika,f,gorilla,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,viringika,f,gorilla,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,viringika,f,gorilla,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,viringika,f,gorilla,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,viringika,f,gorilla,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,viringika,f,gorilla,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,bimbo,m,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,bimbo,m,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,bimbo,m,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,bimbo,m,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,bimbo,m,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,bimbo,m,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,bimbo,m,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,bimbo,m,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,bimbo,m,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,bimbo,m,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,bimbo,m,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,bimbo,m,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,walter,m,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,walter,m,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,walter,m,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,walter,m,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,walter,m,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,walter,m,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,walter,m,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,walter,m,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,walter,m,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,walter,m,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,walter,m,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,walter,m,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,dunja,f,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,dunja,f,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,dunja,f,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,dunja,f,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,dunja,f,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,dunja,f,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,dunja,f,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,dunja,f,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,dunja,f,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,dunja,f,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,dunja,f,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,dunja,f,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,toba,f,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,toba,f,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,toba,f,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,toba,f,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,toba,f,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,toba,f,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,toba,f,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,toba,f,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,toba,f,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,toba,f,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,toba,f,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,toba,f,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,pini,f,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,pini,f,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,pini,f,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,pini,f,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,pini,f,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,pini,f,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,pini,f,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,pini,f,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,pini,f,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,pini,f,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,pini,f,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,pini,f,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,padana,f,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,padana,f,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,padana,f,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,padana,f,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,padana,f,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,padana,f,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,padana,f,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,left,no
buttelmann2008behavioral,2,padana,f,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,left,yes
buttelmann2008behavioral,2,padana,f,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,padana,f,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,right,left,left,yes
buttelmann2008behavioral,2,padana,f,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,padana,f,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,dokana,f,orangutan,1.0,1.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,dokana,f,orangutan,1.0,2.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,dokana,f,orangutan,1.0,3.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,dokana,f,orangutan,1.0,4.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,dokana,f,orangutan,1.0,5.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,dokana,f,orangutan,1.0,6.0,smell_vs_smell_and_pull_apart,right,right,left,no
buttelmann2008behavioral,2,dokana,f,orangutan,2.0,7.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,dokana,f,orangutan,2.0,8.0,smell_vs_smell_and_pull_apart,left,left,right,no
buttelmann2008behavioral,2,dokana,f,orangutan,2.0,9.0,smell_vs_smell_and_pull_apart,right,right,right,yes
buttelmann2008behavioral,2,dokana,f,orangutan,2.0,10.0,smell_vs_smell_and_pull_apart,left,right,right,yes
buttelmann2008behavioral,2,dokana,f,orangutan,2.0,11.0,smell_vs_smell_and_pull_apart,right,left,right,no
buttelmann2008behavioral,2,dokana,f,orangutan,2.0,12.0,smell_vs_smell_and_pull_apart,right,left,left,yes
