study_id,experiment,experiment_name,year,month,day,participant,age_original,age_in_years,sex,species,session,trial,condition,exp_group,order,choice,sum_correct,feature,place
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,1,training,learn,e2,search_baited_location,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,2,training,learn,e2,search_baited_location,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,3,training,learn,e2,search_baited_location,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,4,training,learn,e2,search_baited_location,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,5,training,learn,e2,search_baited_location,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,6,training,learn,e2,search_baited_location,6.0,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,1,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,2,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,3,test,learn,e2,place,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,4,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,5,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,6,test,learn,e2,place,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,7,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,8,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,9,test,learn,e2,place,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,10,test,learn,e2,place,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,11,test,learn,e2,feature,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,6,2,ulindi,13,14,f,bonobo,5,12,test,learn,e2,place,,58*,42*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,1,training,learn,-,search_nonbaited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,2,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,3,training,learn,-,search_nonbaited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,4,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,5,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,6,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,7,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,8,training,learn,-,search_nonbaited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,9,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,10,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,11,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,fifi,15,15,f,chimpanzee,1,12,training,learn,-,search_baited_location,9.0,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,1,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,2,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,3,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,4,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,5,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,6,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,7,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,8,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,9,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,10,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,11,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,fifi,15,15,f,chimpanzee,2,12,training,learn,-,search_baited_location,12.0,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,1,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,2,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,3,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,4,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,5,training,learn,-,search_baited_location,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,6,training,learn,-,search_baited_location,6.0,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,1,test,learn,-,middle,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,2,test,learn,-,middle,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,3,test,learn,-,middle,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,4,test,learn,-,middle,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,5,test,learn,-,feature,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,6,test,learn,-,middle,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,7,test,learn,-,middle,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,8,test,learn,-,feature,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,9,test,learn,-,feature,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,10,test,learn,-,feature,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,11,test,learn,-,feature,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,7,10,fifi,15,15,f,chimpanzee,3,12,test,learn,-,feature,,50*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,1,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,2,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,3,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,4,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,5,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,6,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,7,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,8,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,9,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,10,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,11,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,20,frodo,13,14,m,chimpanzee,1,12,training,learn,e2,search_baited_location,3.0,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,1,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,2,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,3,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,4,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,5,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,6,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,7,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,8,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,9,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,10,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,11,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,25,frodo,13,14,m,chimpanzee,2,12,training,learn,e2,search_baited_location,11.0,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,1,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,2,training,learn,e2,search_nonbaited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,3,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,4,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,5,training,learn,e2,search_baited_location,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,6,training,learn,e2,search_baited_location,5.0,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,1,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,2,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,3,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,4,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,5,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,6,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,7,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,8,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,9,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,10,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,11,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,5,26,frodo,13,14,m,chimpanzee,3,12,test,learn,e2,feature,,100*,0*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,1,training,learn,e1_e2,search_nonbaited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,2,training,learn,e1_e2,search_nonbaited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,3,training,learn,e1_e2,search_nonbaited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,4,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,5,training,learn,e1_e2,search_nonbaited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,6,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,7,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,8,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,9,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,10,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,11,training,learn,e1_e2,search_nonbaited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,6,30,lome,6,6,m,chimpanzee,1,12,training,learn,e1_e2,search_baited_location,7.0,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,1,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,2,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,3,training,learn,e1_e2,search_nonbaited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,4,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,5,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,6,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,7,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,8,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,9,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,10,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,11,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,lome,6,6,m,chimpanzee,2,12,training,learn,e1_e2,search_baited_location,11.0,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,1,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,2,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,3,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,4,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,5,training,learn,e1_e2,search_baited_location,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,6,training,learn,e1_e2,search_baited_location,6.0,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,1,test,learn,e1_e2,feature,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,2,test,learn,e1_e2,place,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,3,test,learn,e1_e2,middle,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,4,test,learn,e1_e2,place,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,5,test,learn,e1_e2,middle,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,6,test,learn,e1_e2,middle,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,7,test,learn,e1_e2,middle,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,8,test,learn,e1_e2,place,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,9,test,learn,e1_e2,place,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,10,test,learn,e1_e2,place,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,11,test,learn,e1_e2,place,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,lome,6,6,m,chimpanzee,3,12,test,learn,e1_e2,middle,,8*,50*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,1,training,learn,-,search_nonbaited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,2,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,3,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,4,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,5,training,learn,-,search_nonbaited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,6,training,learn,-,search_nonbaited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,7,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,8,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,9,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,10,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,11,training,learn,-,search_nonbaited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,2,riet,30,30,f,chimpanzee,1,12,training,learn,-,search_baited_location,8.0,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,1,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,2,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,3,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,4,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,5,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,6,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,7,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,8,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,9,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,10,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,11,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,3,riet,30,30,f,chimpanzee,2,12,training,learn,-,search_baited_location,12.0,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,1,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,2,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,3,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,4,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,5,training,learn,-,search_baited_location,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,6,training,learn,-,search_baited_location,6.0,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,1,test,learn,-,place,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,2,test,learn,-,place,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,3,test,learn,-,place,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,4,test,learn,-,place,,0*,100*
kanngiesser2010bonobos,3,table_follow_up,2008,7,5,riet,30,30,f,chimpanzee,3,5,test,learn,-,place,,0*,100*
