study_id,experiment,year,month,day,participant,age_in_years,sex,species,session,trial,tooltype,suitability,modify,getsjuice,technic,modifiable,success,modif_cab,modif_lid
manrique2011spontaneous,1,2009,3,24,joey,26,m,bonobo,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,joey,26,m,bonobo,1.0,2.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,joey,26,m,bonobo,1.0,3.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,joey,26,m,bonobo,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,joey,26,m,bonobo,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,joey,26,m,bonobo,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,joey,26,m,bonobo,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,joey,26,m,bonobo,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,joey,26,m,bonobo,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,joey,26,m,bonobo,4.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,joey,26,m,bonobo,4.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,joey,26,m,bonobo,4.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,28,joey,26,m,bonobo,5.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,28,joey,26,m,bonobo,5.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,28,joey,26,m,bonobo,5.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,joey,26,m,bonobo,6.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,joey,26,m,bonobo,6.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,joey,26,m,bonobo,6.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,30,joey,26,m,bonobo,7.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,30,joey,26,m,bonobo,7.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,30,joey,26,m,bonobo,7.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,31,joey,26,m,bonobo,8.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,31,joey,26,m,bonobo,8.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,31,joey,26,m,bonobo,8.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,1,joey,26,m,bonobo,9.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,1,joey,26,m,bonobo,9.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,1,joey,26,m,bonobo,9.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,joey,26,m,bonobo,10.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,joey,26,m,bonobo,10.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,joey,26,m,bonobo,10.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,4,joey,26,m,bonobo,11.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,4,joey,26,m,bonobo,11.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,4,joey,26,m,bonobo,11.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,joey,26,m,bonobo,12.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,joey,26,m,bonobo,12.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,joey,26,m,bonobo,12.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,15,joey,26,m,bonobo,13.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,15,joey,26,m,bonobo,13.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,15,joey,26,m,bonobo,13.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,16,joey,26,m,bonobo,14.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,16,joey,26,m,bonobo,14.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,16,joey,26,m,bonobo,14.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,joey,26,m,bonobo,15.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,joey,26,m,bonobo,15.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,joey,26,m,bonobo,15.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,23,kuno,12,m,bonobo,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,23,kuno,12,m,bonobo,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,23,kuno,12,m,bonobo,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,kuno,12,m,bonobo,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,kuno,12,m,bonobo,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,kuno,12,m,bonobo,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,kuno,12,m,bonobo,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,kuno,12,m,bonobo,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,kuno,12,m,bonobo,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,kuno,12,m,bonobo,4.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,kuno,12,m,bonobo,4.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,kuno,12,m,bonobo,4.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,kuno,12,m,bonobo,5.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,kuno,12,m,bonobo,5.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,kuno,12,m,bonobo,5.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,kuno,12,m,bonobo,6.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,kuno,12,m,bonobo,6.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,kuno,12,m,bonobo,6.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,5,kuno,12,m,bonobo,7.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,5,kuno,12,m,bonobo,7.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,5,kuno,12,m,bonobo,7.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,kuno,12,m,bonobo,8.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,kuno,12,m,bonobo,8.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,kuno,12,m,bonobo,8.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,kuno,12,m,bonobo,9.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,kuno,12,m,bonobo,9.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,kuno,12,m,bonobo,9.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,19,kuno,12,m,bonobo,10.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,19,kuno,12,m,bonobo,10.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,19,kuno,12,m,bonobo,10.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,20,kuno,12,m,bonobo,11.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,20,kuno,12,m,bonobo,11.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,20,kuno,12,m,bonobo,11.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,22,kuno,12,m,bonobo,12.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,22,kuno,12,m,bonobo,12.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,22,kuno,12,m,bonobo,12.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,26,kuno,12,m,bonobo,13.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,26,kuno,12,m,bonobo,13.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,26,kuno,12,m,bonobo,13.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,5,kuno,12,m,bonobo,14.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,5,kuno,12,m,bonobo,14.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,5,kuno,12,m,bonobo,14.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,6,kuno,12,m,bonobo,15.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,6,kuno,12,m,bonobo,15.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,6,kuno,12,m,bonobo,15.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,ulindi,15,f,bonobo,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,ulindi,15,f,bonobo,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,ulindi,15,f,bonobo,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,ulindi,15,f,bonobo,2.0,1.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,ulindi,15,f,bonobo,2.0,2.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,ulindi,15,f,bonobo,2.0,3.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,ulindi,15,f,bonobo,3.0,1.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,ulindi,15,f,bonobo,3.0,2.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,ulindi,15,f,bonobo,3.0,3.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,ulindi,15,f,bonobo,4.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,ulindi,15,f,bonobo,4.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,ulindi,15,f,bonobo,4.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,28,ulindi,15,f,bonobo,5.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,28,ulindi,15,f,bonobo,5.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,28,ulindi,15,f,bonobo,5.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,ulindi,15,f,bonobo,6.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,ulindi,15,f,bonobo,6.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,ulindi,15,f,bonobo,6.0,3.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,3,30,ulindi,15,f,bonobo,7.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,30,ulindi,15,f,bonobo,7.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,30,ulindi,15,f,bonobo,7.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,31,ulindi,15,f,bonobo,8.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,31,ulindi,15,f,bonobo,8.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,31,ulindi,15,f,bonobo,8.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,1,ulindi,15,f,bonobo,9.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,1,ulindi,15,f,bonobo,9.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,1,ulindi,15,f,bonobo,9.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,ulindi,15,f,bonobo,10.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,ulindi,15,f,bonobo,10.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,ulindi,15,f,bonobo,10.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,4,ulindi,15,f,bonobo,11.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,4,ulindi,15,f,bonobo,11.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,4,ulindi,15,f,bonobo,11.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,ulindi,15,f,bonobo,12.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,ulindi,15,f,bonobo,12.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,ulindi,15,f,bonobo,12.0,3.0,cable,nofunctional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,15,ulindi,15,f,bonobo,13.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,15,ulindi,15,f,bonobo,13.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,15,ulindi,15,f,bonobo,13.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,16,ulindi,15,f,bonobo,14.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,16,ulindi,15,f,bonobo,14.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,16,ulindi,15,f,bonobo,14.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,ulindi,15,f,bonobo,15.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,ulindi,15,f,bonobo,15.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,18,ulindi,15,f,bonobo,15.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,23,limbuko,13,m,bonobo,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,23,limbuko,13,m,bonobo,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,23,limbuko,13,m,bonobo,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,limbuko,13,m,bonobo,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,limbuko,13,m,bonobo,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,limbuko,13,m,bonobo,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,limbuko,13,m,bonobo,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,limbuko,13,m,bonobo,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,limbuko,13,m,bonobo,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,limbuko,13,m,bonobo,4.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,limbuko,13,m,bonobo,4.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,limbuko,13,m,bonobo,4.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,limbuko,13,m,bonobo,5.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,limbuko,13,m,bonobo,5.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,29,limbuko,13,m,bonobo,5.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,limbuko,13,m,bonobo,6.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,limbuko,13,m,bonobo,6.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,2,limbuko,13,m,bonobo,6.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,5,limbuko,13,m,bonobo,7.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,5,limbuko,13,m,bonobo,7.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,5,limbuko,13,m,bonobo,7.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,limbuko,13,m,bonobo,8.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,limbuko,13,m,bonobo,8.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,6,limbuko,13,m,bonobo,8.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,26,limbuko,13,m,bonobo,9.0,1.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,26,limbuko,13,m,bonobo,9.0,2.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,4,26,limbuko,13,m,bonobo,9.0,3.0,cable,nofunctional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,yasa,11,f,bonobo,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,24,yasa,11,f,bonobo,1.0,2.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,3,24,yasa,11,f,bonobo,1.0,3.0,cable,functional,partial,no,notry,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,3,25,yasa,11,f,bonobo,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,yasa,11,f,bonobo,2.0,2.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,25,yasa,11,f,bonobo,2.0,3.0,cable,functional,partial,no,notry,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,3,26,yasa,11,f,bonobo,3.0,1.0,cable,functional,no,no,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,yasa,11,f,bonobo,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,26,yasa,11,f,bonobo,3.0,3.0,cable,functional,no,no,notry,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,yasa,11,f,bonobo,4.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,3,27,yasa,11,f,bonobo,4.0,2.0,cable,nofunctional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,3,27,yasa,11,f,bonobo,4.0,3.0,cable,nofunctional,partial,no,notry,,not_empties_the_apparatus,destroys_tool,
